label,text,label_encoded
ham,sleepingand surfing,0
ham,yesfrom last week taking live call,0
ham,yar else ill thk sorts funny things,0
ham,pick another youre done,0
ham,message sent askin ltgt dollars shoul pay ltgt ltgt,0
ham,sorry ill call later,0
ham,die want stuffs,0
ham,call meet,0
ham,ummmmmaah many many happy returns day dear sweet heart happy birthday dear,0
ham,carlos took leave minute,0
ham,txting driving,0
spam,sms sun posts helloyou seem cool wanted say stop send stop,1
ham,yes started send requests make pain came back back bed double coins factory got cash nitros,0
ham,tot reach liao said tshirt,0
spam,natalja inviting friend reply yes see stop send stop frnd,1
ham,way home long dry spell season would,0
ham,start sending blackberry torch nigeria find buyer melike month tell dad buy anyone,0
spam,congratulations thanks good friend xmas prize claim easy call per minute btnationalrate,1
ham,youre still maybe leave credit card get gas get back like told,0
spam,nokia get win free auction take part send nokia hgsuitelands rowwjhl,1
ham,god gon google nearby cliffs,0
ham,times,0
ham,kkadvance happy pongal,0
ham,hamster dead hey tmr meet orchard mrt,0
ham,late,0
ham,wow youre right didnt mean guess gave boston men changed search location nyc something changed cuz signin page still says boston,0
ham,going take bath ill place key window,0
ham,youve always brainy one,0
ham,kkhow much cost,0
ham,dear heroi leaving qatar tonite apt opportunitypls keep touch ltemailgt kerala,0
ham,yes appt,0
ham,ill take care,0
ham,kay since already,0
ham,thats good lets thank god please complete drug lots water beautiful day,0
spam,themob check newest selection content games tones gossip babes sport keep mobile fit funky text wap,1
ham,told coming wednesday,0
ham,eyes philosophy,0
spam,marvel mobile play official ultimate spiderman game mobile right text spider game send free ball wallpaper,1
ham,dun need use dial juz open browser surf,0
ham,alreadysabarish asked,0
ham,wen lovable bcums angry wid dnt take seriously coz angry childish true way showing deep affection care luv kettoda manda nice day,0
ham,hun comin nitetell every sorry hope ava goodtimeoli rang melnite ifink mite sortedbut explain everythin monlrsx,0
ham,okies ill yan jiu skip ard oso cine den mrt one blah blah blah,0
ham,pen thing beyond joke wont biro dont masters cant ever,0
ham,posible dnt live ltgt century frwd thnk different,0
ham,well obviously people cool college life went home,0
ham,sorry ill call later,0
ham,keep payasam rinu brings,0
ham,call plz number shows coveragd area urgnt call vasai amp reach clock call plz,0
ham,wishing beautiful day moment revealing even things keep smiling enjoy,0
ham,yes princess want please every night wish command,0
ham,leaving qatar tonite search opportunityall went fastpls add prayers dearrakhesh,0
ham,electricity went fml,0
ham,timing lor,0
ham,better sleep dun disturb liao wake msg lor,0
ham,coming pick,0
ham,yup elaborating safety aspects issues,0
ham,haha awesome omw back,0
spam,urgent mobile number awarded prize guaranteed call land line claim valid hrs,1
ham,lol still feeling sick,0
ham,wud never mind dont miss dont need wil really hurt wen need amp dont tell take care,0
ham,sorry ill call later,0
spam,gent trying contact last weekends draw shows prize guaranteed call claim code valid hrs ppm,1
spam,freemsg hey buffy love satisfy men home alone feeling randy reply pix qlynnbv helpp msg send stop stop txts,1
ham,lor reaching message,0
spam,freemsgfeelin kinda lnly hope like keep company jst got cam moby wan pictxt reply date msgp rcv hlp stop,1
ham,yeah imma come cause jay wants drugs,0
ham,solve case man found murdered ltdecimalgt ltgt afternoon wife called police police questioned everyone wife siri sleeping murder took place cook cooking gardener picking vegetables housemaid went post office children went play neighbour went marriage police arrested murderer immediately whos reply reason brilliant,0
ham,havent add yet right,0
spam,enjoy jamster videosound gold club credits new videosounds logosmusicnews get fun jamstercouk help call,1
ham,exhausted train morning much wine pie sleep well,0
ham,fear fainting housework quick cuppa,0
ham,cant keep going never intention run choose rather keep room clean dont say visitors maybe thats best choice yes wanted embarassed maybe youd feel feel friend wants drop buy say happened morning ive tried everything dont know else,0
ham,many modelsony ericson also der ltgt luks good forgot modl,0
ham,moved pub would great cud come,0
ham,miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one great phone receiving quality wins,0
ham,sno competition,0
spam,dear voucher holder claim weeks offer please tscs apply,1
spam,camera awarded sipix digital camera call fromm landline delivery within days,1
ham,well keep mind ive got enough gas one round trip barring sudden influx cash,0
ham,come people,0
ham,sez hows arab boy hope good give love evry love eshxxxxxxxxxxx,0
ham,ready ltgt,0
ham,piss talking someone realise point itnow read backwards,0
ham,friends use call,0
ham,dont know thing thats wrong everyso often panicks starts goin bout bein good enough,0
spam,congratulations awarded either gift vouchers free entry weekly draw txt music tncs winppmxage,1
ham,dint touch,0
ham,hope text meets smiling let text give reason smile beautiful day,0
ham,good morning princess,0
ham,thts wat wright brother fly,0
ham,want inside every night,0
ham,need drug anymore,0
ham,thought meant mary jane,0
ham,thx well months,0
ham,lem know swing pick free basically time semester,0
ham,take shopping get paid,0
spam,account xxxxxxxxx shows unredeemed points claim call identifier code xxxxx expires,1
ham,say bold torch later one torch bold,0
ham,jus came back lunch wif sis leh,0
ham,dad wanted talk apartment got late start omw,0
spam,dear voucher holder claim weeks offer tscs apply stop texts txt stop,1
ham,prob send email,0
ham,know people hit fuck yes,0
ham,replying boye changed phone number,0
ham,come karnan car please wait till directly goto doctor,0
ham,bus love,0
ham,send contents page,0
spam,voucher marsms log onto discount credit opt reply stop customer care call,1
ham,hui xin lib,0
ham,tuition one mind,0
spam,todays vodafone numbers ending selected receive award number matches call receive award,1
ham,sad puppy noise,0
ham,sam eachother meet house,0
spam,call germany pence per minute call fixed line via access number prepayment direct access,1
ham,thats bit weird even supposed happening good idea sure pub,0
ham,let know details fri find cos tom fri mentionned chinese thanks,0
ham,pls pls send mail know relatives coming deliver know costs risks benefits anything else thanks,0
spam,new mobiles must txt nokia collect todayfrom optout gbpmtmsg txtauction,1
ham,therere people table lambda,0
ham,doesnt need test,0
spam,urgent trying contact last weekends draw shows prize guaranteed call claim code valid hours,1
ham,depends individual lor hair dresser say pretty parents say look gong kaypoh also dunno wat collecting,0
ham,sorry went bed early nightnight,0
ham,sorry ill call later,0
ham,actually mobile full msg work online need send ltgt sent msg wil explain later,0
spam,themobhit link get premium pink panther game new sugababes crazy zebra animation badass hoody wallpaperall free,1
ham,reach home ltgt minutes,0
ham,nah cant help ive never iphone,0
ham,thats one issues california okay snow manageable,0
ham,hello boytoy geeee missing today like send remind thinking loved loving kiss,0
spam,free messagethanks using auction subscription service pmsgrcvd skip auction txt unsubscribe txt stop customercare,1
ham,come nordstrom youre done,0
ham,lil fever fine,0
spam,forwarded mailbox messaging sms alert matches please call back retrieve messages matches ccpmin,1
ham,sent customer service cum accounts executive mail details contact,0
ham,anything lor,0
ham,yup already thanx printing handing,0
ham,sorry man accidentally left phone silent last night didnt check til got,0
ham,several sir,0
ham,omg know ate,0
ham,anything lor,0
ham,thats shame maybe cld meet hrs tomo,0
ham,thought could dinner ill treat seem,0
ham,ive got salt rub open wounds like,0
ham,tomorrow going theatre come wherever call tell come tomorrow,0
spam,get free mobile video player free movie collect text free extra films ordered apply yrs,1
ham,tomorrow onwards eve work,0
ham,thought slide enough,0
ham,ohas usual vijay film different,0
ham,yup fren lor meeting fren,0
ham,fun fact although would think armand would eventually build tolerance shit considering much smokes gets fucked like hits,0
ham,dunno jus say lido time,0
ham,aight rush ill ask jay,0
spam,well done england get official poly ringtone colour flag yer mobile text tone flag optout txt eng stop box wwx,1
ham,dont know stubborn didnt even want hospital kept telling mark weak sucker hospitals weak suckers,0
spam,show colours euro offer get england flag lions tone phone click following service message info,1
ham,able anything,0
ham,monday next week give full gist,0
ham,dear know ltgt ltgt birthday loving gopalettan planning give small gift day like participate welcome please contact admin team details,0
spam,urgent mobile number awarded prize guaranteed call land line claim valid hrs,1
ham,well fine bbdpooja full pimpleseven become quite blackand rite cold wearing sweatter,0
ham,today system get readyall well also deep well,0
ham,whats bruv hope great break rewarding semester,0
ham,excellent thought misundrstud frnd knw hate day wen ull knw truth ull hate urself,0
ham,wewa iriver,0
spam,ringtone club new polys direct mobile every week,1
ham,entered cabin said happy bday boss felt special askd lunch lunch invited apartment went,0
ham,sent,0
ham,pathaya enketa maraikara,0
ham,thanks lovely wisheds rock,0
ham,thanks understanding ive trying tell sura,0
spam,urgent please call landline cash luxury canary islands holiday await collection tcs sae box mxy ppm,1
ham,mine like china noisy,0
ham,well theres pattern emerging friends telling drive come smoke telling weed fiendmake smoke muchimpede things see hesitant,0
spam,sms sptv new jersey devils detroit red wings play ice hockey correct incorrect end reply end sptv,1
ham,sent like,0
ham,thanks honey still havent heard anything leave bit longer crowd try later great advice thanks hope cardiff still,0
spam,nokia tone mob every week txt nok tone free get txtin tell friends ptone reply info,1
spam,review keep fantastic nokia ngage game deck club nokia unsubscribe alerts reply word,1
ham,great comedycant stop laughing,0
ham,anyway holla whenever youre around need excuse creep people sarasota,0
ham,pity mood soany suggestions,0
ham,gon get tacos,0
spam,alfie moons children need song mob tell txt tone charity nokias poly charity polys zed profit charity,1
ham,yar tot knew dis would happen long ago already,0
ham,usually take fifteen fucking minutes respond yes question,0
ham,thanx birthday already,0
ham,playng doors game racing phone lol,0
spam,please call amanda regard renewing upgrading current tmobile handset free charge offer ends today tel subject,1
spam,sexychat girls waiting text text great night chatting send stop stop service,1
ham,decide wot get bday ill prob jus get voucher frm virgin sumfing,0
ham,dont respond imma assume youre still asleep imma start calling shit,0
ham,supposed couldnt make shes still town though,0
ham,yes one woman man please tell likes dislikes bed,0
ham,time smile two crucial things life sometimes time makes forget smile sometimes someones smile makes forget time gud noon,0
ham,thanks tescos quite nice gone speak soon,0
ham,ages hows abj,0
ham,cheers message zogtorius ive staring phone age deciding whether text,0
ham,sorry meeting ill call later,0
spam,contacted dating service someone know find call land line poboxwtgp,1
ham,aiyo always one dunno abt mei reply first time reply fast lucky workin huh got bao sugardad ahgee,0
spam,subscribed best mobile content service per days send stop helpline,1
ham,yup home look timings msg xuhui going learn may lesson,0
ham,yeah probs last night obviously catching speak soon,0
ham,sick needy want pouts stomps feet pouts stomps feet want slave want,0
ham,let know changes next hrs even appendix age range however impossible chill let know hrs,0
ham,sorry ill call later,0
ham,deep sigh miss really surprised havent gone net cafe yet get dont miss,0
ham,know lacking particular dramastorms details part worried,0
ham,loosu hospital dont let careless,0
spam,come takes little time child afraid dark become teenager wants stay night,1
ham,messagesome text missing sendername missing number missing sentdate missing missing lot thats everything missing sent via fullonsmscom,0
ham,okok okthenwhats todays plan,0
ham,awesome think get usf time tonight,0
ham,wishing family merry mas happy new year advance,0
ham,yup izzit still raining heavily cos mrt cant outside,0
ham,prepare pleasured,0
spam,someone contacted dating service entered phone becausethey fancy find call landline pobox wrg,1
ham,left vague said would inform person accounting delayed rent discuss housing agency renting another place checking online places around usc ltgt,0
ham,stuff sell ill tell,0
ham,havent heard anything hes answering texts guessing flaked said fantastic,0
ham,lovely night wake see message hope smile knowing great morning,0
spam,winner valued network customer selected receivea prize reward claim call claim code valid hours,1
ham,actually first time went bed long spoke woke night,0
spam,datingi two started sent text talk sport radio last week connection think coincidence,1
ham,carlos taking sweet time usual let know patty donewant smoke ill tell haul ass,0
ham,coming home,0
ham,good time nice something bit different weekends change see soon,0
ham,watching got new job,0
ham,gon death gon leave note says robs fault avenge,0
ham,want grasp pretty booty,0
ham,sell well tons coins sell coins someone thru paypal voila money back life pockets,0
ham,see posted facebook,0
spam,hey really horny want chat see naked text hot text charged unsubscribe text stop,1
ham,happy new year dont mean intrude pls let know much tuition paid last semester much semester thanks,0
ham,yijue regarding textbook intro algorithms second edition selling,0
spam,win shopping spree every week starting play text store skilgme tscs winawk age perweeksub,1
ham,hey glad better hear treated urself digi cam good fab new year coupla wks,0
ham,okie,0
ham,emailed yifeng part oredi get,0
ham,see cant see maybe reboot seen buzz,0
ham,sac needs carry,0
ham,says hell give call friends got money hes definitely buying end week,0
ham,pandy joined technologies todayhe got job,0
ham,continent,0
spam,someone conacted dating service entered phone fancy youto find call landline poboxntf,1
ham,back brum thanks putting keeping happy see soon,0
ham,home ready,0
ham,much blackberry bold nigeria,0
spam,sms jsco energy high may know channel day leadership skills strong psychic reply ans wquestion end reply end jsco,1
ham,theyre keen kind feel shouldnt tomo dont mind,0
ham,fine imma get drink somethin want come find,0
ham,spending new years brother family lets plan meet next week ready spoiled,0
ham,baby promise treat well bet take good care,0
ham,dad get back,0
ham,shes drinkin,0
ham,shhhhh nobody supposed know,0
ham,juz remembered got bathe dog today,0
ham,yan jiu liao sat bugis vill one frm den hop parco sun cine frm den hop orc mrt hip hop,0
ham,alright well bring see like ltgt mins,0
ham,hello going village pub either come accordingly,0
ham,okay ive seen pick friday,0
ham,hex place talk explain,0
ham,yeah forgot take shopping,0
ham,thinkin someone good drugs,0
spam,awarded sipix digital camera call landline delivery within days box mbp warranty ppm,1
ham,say thanks,0
ham,please protect ethreats sib never asks sensitive information like passwordsatmsms pin thru email never share password anybody,0
ham,youll never believe actually got taunton wow,0
ham,lol really need remember eat drinking appreciate keeping company night babe smiles,0
ham,cant get laptop matric card wif lei,0
ham,dont want hear philosophy say happen,0
ham,wait till bus pick,0
ham,jus finish lunch way home lor tot dun wan stay sch today,0
ham,much torch,0
ham,enjoyin indians moyep sall good hehe hows bout shexy pete,0
ham,better wont use wife doctor,0
ham,sad story man last week bday wife didnt wish parents forgot kids went work even colleagues wish,0
ham,dun thk ill quit yet hmmm jazz yogasana oso meet lessons den,0
ham,ugh cant apologize admit wrong ask take back,0
ham,sorry cant take call right happens waxsto wat want come ill get medical insurance shell able deliver basic care currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance,0
ham,sign maturity start saying big things actually start understanding small things nice evening bslvyl,0
ham,live next ltgt mins,0
ham,got new job bar airport satsgettin per hour means lie keep touch,0
spam,urgent call landline complementary tenerife holiday cash await collection sae tcs box ppm sender hol offer,1
ham,sif one good partnership going take lead,0
ham,lmao take pic send,0
ham,hello bored inever thought get bored tell something exciting happened anything,0
ham,remember hurt days satanic imposter meneed pay priceso itmay destiny keep going said pray get mind get,0
ham,worries hope photo shoot went well spiffing fun workage,0
ham,know hows anthony bringing money ive school fees pay rent stuff like thats need help friend need,0
ham,hmm ill think youre forgiven,0
spam,valued vodafone customer computer picked win prize collect easy call,1
ham,thats cause old live high,0
ham,dont think got think use got good,0
spam,would like see xxx pics hot nearly banned,1
ham,meeting call later,0
ham,going try months joking,0
ham,ill give plus said grinule greet whenever speak,0
ham,motivate behind every darkness shining light waiting find behind every best friend always trust love bslvyl,0
ham,call finish come pick,0
spam,guess ithis first time created web page read wrote waiting opinions want friend,1
ham,pls speak customer machan,0
ham,honeybee said sweetest world god laughed amp said waitu havnt met person reading msg moral even god crack jokes gmgngegn,0
spam,nights lucky night uve invited xchat uks wildest chat txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yrs,1
ham,well medical missions nigeria,0
ham,symptoms love like listening songs get stopped see name beloved wont get angry,0
ham,hey watching movie tonight ill prob home early,0
ham,right ill make appointment right,0
spam,urgent costa del sol holiday await collection call toclaim sae pobox stockport skxh costpm maxmins,1
ham,maybe say find got card great escape wetherspoons,0
spam,cashbalance currently pounds maximize cashin send collect pmsg box tcrw,1
ham,dont give flying monkeys wot think certainly dont mind friend mine,0
ham,right work,0
ham,science tells chocolate melt sunlight please dont walk sunlight bcozi dont want loss sweet friend,0
ham,tel wats problem,0
spam,chosen receive award pls call claim number collect award selected receive valued mobile customer,1
ham,plz note anyone calling mobile amp asks type ltgt ltgt disconnect callcoz attempt terrorist make use sim card itz confirmd nokia motorola verified cnn ibn,0
ham,sorry mates phone didnt write love kate,0
ham,room need,0
ham,lover need,0
ham,ugh dont wan get bed warm,0
ham,tell friends plan valentines day lturlgt,0
ham,thanks love torch bold,0
ham,opinion jada kusruthi lovable silent spl character matured stylish simple pls reply,0
ham,entered cabin said happy bday boss felt special askd lunch lunch invited apartment went,0
ham,wif buying tix lar,0
ham,yup free,0
ham,prakesh know,0
ham,worlds happiest frnds never characters dey best understanding differences,0
ham,single line big meaning miss anything best life dont miss best life anything gud nyt,0
ham,much textin bout,0
ham,number live,0
ham,wondar full flim,0
ham,hey bored thinking wat,0
ham,tunde wishing great day abiola,0
spam,free video camera phones half price line rental mths cross ntwk mins txts call mobileupd calloptout,1
ham,sure time tho sure get library class try see point good eve,0
spam,important customer service announcement call freephone,1
ham,,0
ham,gon rip uterus,0
spam,guaranteed latests nokia phone ipod player prize txt wordcollect tcllc nyusa pmt msgrcvd,1
ham,studying ill free next weekend,0
ham,planned yet going join company jan onlydon know happen,0
spam,pdatenow double mins txts orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd calloptoutyhl,1
spam,collect valentines weekend paris inc flight hotel prize guaranteed text paris,1
ham,kate lovely see tonight ill phone tomorrow got sing guy gave card xxx,0
ham,wifehow knew time murder exactly,0
ham,dont think spatula hands,0
ham,sorry ill call later,0
ham,sorry leh din msg sad already lar watching still office,0
ham,right wasnt phoned someone number like,0
ham,dropped omw back,0
ham,hello damn christmas thing think decided keep doesnt work,0
ham,lol yes friendship hanging thread cause wont buy stuff,0
ham,planning usually stops find hella weed smoke hella weed,0
ham,tell dear happen talking like alian,0
ham,nofew hours beforewent hair cut,0
spam,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt orange contract call mobileupd call optout,1
ham,shit really shocking scary cant imagine second def night think somewhere could crash night save taxi,0
ham,derek done class,0
ham,cool time think get,0
spam,new message please call,1
ham,thats rude campus,0
ham,wait lor need feel bad lar,0
ham,isnt frnd necesity life imagine urself witout frnd hwd feel colleg watll wth cell wat abt functions thnk abt events espell cared missed amp irritated wrd dearloving frnds wthout cant live jst takecare goodmorning,0
ham,pick rayan macleran,0
ham,keng rocking ashes,0
ham,get,0
ham,hes gon worry nothing wont give money use,0
ham,mum went dentist,0
ham,much trying get,0
ham,haha friend tyler literally asked could get dubsack,0
ham,delhi chennai still silent,0
ham,aiyah sorry lor watch watch forgot check phone,0
ham,arms fine hows cardiff uni,0
ham,call ure done,0
ham,fyi back parents place south tampa might need deal somewhere else,0
spam,donate unicefs asian tsunami disaster support fund texting donate added next bill,1
spam,phony award todays voda numbers ending xxxx selected receive award match please call quoting claim code standard rates app,1
ham,man carlos definitely coming tonight excuses,0
ham,shanilrakhesh herethanksi exchanged uncut diamond stuffleaving back excellent service dino prem,0
ham,probably much fun get message thought txt cos bored james farting night,0
ham,ranjith cal drpd deeraj deepak min hold,0
ham,thanx take care,0
ham,pls dont forget study,0
ham,outside already,0
ham,early,0
ham,birthday feb ltgt,0
ham,current food alone also,0
ham,come pass lar,0
ham,havent lost ill always didnt intend hurt never knew felt iwasmarinethats itriedtell urmomi careabout,0
ham,alright thanks advice enjoy night ima try get sleep,0
ham,bad girl lady,0
ham,like shock leh cos telling shuhui like telling leona also like dat almost know liao got ask abt reaction lor,0
ham,paper morn aft tmr,0
ham,think far find check google maps place dorm,0
spam,lyricalladief inviting friend reply yes see stop send stop frnd,1
ham,see half hour,0
ham,today song dedicated day song dedicate send valuable frnds first rply,0
ham,made appointment,0
ham,dint slept afternoon,0
ham,first time use type words,0
ham,welp apparently retired,0
ham,love isnt decision feeling could decide love life would much simpler less magical,0
ham,maybe westshore hyde park village place near house,0
ham,awesome question cute answer someone asked boy life smiled amp answered fine gudnite,0
ham,anything lar,0
ham,tadaaaaa home babe still,0
ham,heard job going wildlife talk tonight wantcome thatworzels wizzle whatever,0
ham,dad gon call gets work ask crazy questions,0
ham,sure thing big man hockey elections shouldnt longer hour though,0
ham,sleepingand surfing,0
ham,update face book status frequently,0
ham,tonight yeah,0
spam,sunshine quiz wkly win top sony dvd player know country algarve txt ansr sptyrone,1
ham,got divorce lol shes,0
ham,yeah basically time next week get away mom amp get,0
ham,little darlings far week need coffee run tomocant believe time week already,0
ham,collecting laptop going configure settings izzit,0
ham,thanx,0
ham,thats cool gentleman treat dignity respect,0
ham,guys see movies side,0
ham,sent email soon,0
ham,cant pick phone right pls send message,0
ham,put sign choose number pin show right,0
ham,hello love get interview today happy good boy think meare missing,0
ham,got xmas radio times get,0
ham,sorry stil fucked last nite went tobed got work,0
ham,home please call,0
spam,private account statement shows unredeemed bonus points claim call identifier code expires,1
ham,class ltgt reunion,0
ham,ltgt great loxahatchee xmas tree burning update totally see stars,0
ham,aight ill text back,0
ham,please come imin towndontmatter urgoin outlrjust reallyneed docdplease dontplease dontignore mycallsu thecd isvimportant tome moro,0
ham,hey still online ive finished formatting,0
ham,every king crying baby every great building map imprtant today wil reach tomorw gud,0
ham,ill meet lobby,0
ham,youre thinking lifting one,0
ham,therell minor shindig place later tonight interested,0
ham,babe need advice,0
ham,consider walls bunkers shit important never play peaceful guess place high enough dont matter,0
ham,happened adventuring,0
ham,sorry completely forgot pop round week still,0
ham,sch neva mind eat lor,0
ham,lor shopping got stuff wan watch infernal affairs come lar,0
ham,correct work today,0
ham,babe uawakefeellikw shitjustfound via aletter thatmum gotmarried thnovbehind ourbacks fuckinniceselfishdeviousbitchanywayil call,0
ham,sleeping bags blanket paper phone details anything else,0
ham,thats cool sometimes slow gentle sonetimes rough hard,0
ham,already one guy loving,0
ham,nice talking please dont forget pix want see,0
ham,sorry ill call later,0
ham,hope thats result consistently intelligent kind start asking practicum links keep ears open best ttyl,0
ham,poyyarikaturkolathupalayamunjalur posterode dis ltgt,0
ham,guy gets used dumb realize,0
spam,urgent trying contact todays draw shows prize guaranteed call land line claim validhrs,1
spam,please call immediately urgent message waiting,1
spam,win music gift vouchers every week starting txt word draw tscs skillgame winaweek age ppermesssubscription,1
ham,whens radio show,0
ham,good morning dear great amp successful day,0
ham,well going aunty,0
ham,good morning plz call sir,0
ham,headin towards busetop,0
ham,haha got fast lose weight thk muz month den got effect geelater aust put weight,0
ham,marrow coming class,0
ham,yeah whatever lol,0
ham,hey kate hope give buz wedlunch outsomewhere adrink towncud watershd bit ppl fromwrk bthere love petexxx,0
ham,tell pain,0
ham,haha money leh later got tuition haha looking empty slots driving lessons,0
spam,reply win weekly fifa world cup held send stop end service,1
ham,goodnight sleep well please take care please,0
ham,cool luv vtired cause doin loads planning got social services inspection nursery take care spk,0
ham,getting anywhere damn job hunting,0
ham,aah bless hows arm,0
ham,see half hour,0
ham,back lem know youre ready,0
ham,hey happened switch cell whole day isnt good care give call tomorrow,0
spam,freemessage jamsterget crazy frog sound poly text mad real text mad crazy sounds gbpweek tcs apply,1
ham,,0
ham,hmm thinking lor,0
ham,goodmorning today late ltdecimalgt min,0
ham,hungry buy food good lei mum yun dun wan juz buy little bit,0
ham,,0
ham,thats significant dont worry,0
ham,late love mum,0
ham,yessura sun tvlol,0
ham,something ate,0
ham,sitting ard nothing lor leh busy work,0
ham,come home half hour,0
ham,call time ill tell,0
ham,hey hunonbus goin meet wants meal donyt feel like cuz get last bus homebut hes sweet latelyxxx,0
ham,yay finally lol missed cinema trip last week,0
ham,bad girl still remember,0
ham,hellohow doingwhat moving flat cos need arrange pick lamp etc take care hello caroline,0
ham,want snow freezing windy,0
ham,dude sup,0
ham,mobile ltgt added contact list great place send free sms people visit fullonsmscom,0
ham,hey rite put evey mnth,0
ham,ill call evening ill ideas,0
ham,know ltgt ill around,0
ham,think still car,0
ham,actually waiting weeks start putting,0
ham,hmm yeah grooved looking forward pound special,0
ham,good afternoon love good see words get smart move slave smiles drink coffee await,0
ham,please dont text anymore nothing else say,0
ham,surfing online store offers want buy thing,0
ham,love ass enjoy doggy style,0
ham,nope juz work,0
ham,ummmmmaah many many happy returns day dear sweet heart happy birthday dear,0
ham,like made throw smoking friends car one time awesome,0
ham,charge camera,0
ham,still meeting dinner tonight,0
ham,otherwise part time job natuition,0
ham,aathiwhere dear,0
spam,discount code stop messages reply stop customer services,1
ham,meant calculation ltgt units ltgt school really expensive started practicing accent important decided years dental school youll nmde exam,0
spam,free nokia motorola upto mths price linerental free xnet minstxtmth free btooth call mobileupd call optoutdwv,1
ham,pls give prometazine syrup mls ltgt mins later feed,0
ham,hey dont forget mine possession property mmm childish smile,0
ham,wants talk,0
ham,yes speak txt hmm get email,0
ham,alright see bit,0
ham,way,0
ham,meeting,0
spam,tried contact reply offer mins textand new video phone call reply free delivery tomorrow,1
spam,chance win free bluetooth headset simply reply back adp,1
ham,get ten billion calls texts help god,0
spam,win newest harry potter order phoenix book reply harry answer questions chance first among readers,1
ham,superb thought grateful dont everything want means still opportunity happier tomorrow today,0
ham,mmm yummy babe nice jolt suzy,0
ham,near kalainar officethenampet,0
ham,dear reach,0
ham,freezing craving ice fml,0
ham,stuck middle row right hand side,0
ham,use foreign stamps whatever send,0
ham,sorry ill call later meeting,0
ham,ill pick taunton still want come,0
ham,shall fine avalarr hollalater,0
ham,thank callingforgot say happy onam sirjii fine remembered met insurance personmeet qatar insha allahrakhesh tata aig joined tisscotayseer,0
spam,awarded city break could win summer shopping spree every txt store skilgmetscswinawkageperwksub,1
ham,edrunk sorry iff pthis makes senrddnot dancce drum basqihave fun nhite ros xxxxxxx,0
ham,good afternoon boytoy feeling today better hope good boy obedient slave please queen,0
ham,happen tonight,0
ham,haha first person gon ask,0
ham,housemaid murderer coz man murdered ltgt january public holiday govtinstituitions closedincluding post officeunderstand,0
ham,wat tht incident,0
spam,hope enjoyed new content text stop unsubscribe helpp provided tonesyoucouk,1
ham,ditto wont worry saying anything anymore like said last night whatever want ill peace,0
ham,party alex nichols,0
ham,picking various points,0
spam,next amazing xxx picsfree video sent enjoy one vid enough day text back keyword picsfree get next video,1
ham,babe lost try rebooting,0
ham,pleassssssseeeeee tel avent done sportsx,0
ham,fishrman woke early mrng dark waited amp found sack ful stones strtd throwin thm sea pass time atlast jus stone sun rose amp found tht stones diamonds moraldont wake early mrng good night,0
ham,sure whenever show fuck,0
ham,really dun bluff leh sleep early nite,0
ham,doesnt class early tomorrow thus shouldnt trying smoke ltgt,0
ham,lunch aha,0
ham,might come tonight class lets early,0
ham,hey babe hows going ever figure going new years,0
ham,ill like ltgt seconds,0
ham,coming home dinner,0
spam,want xmas free text messages new video phone half price line rental call free find,1
ham,jesus armand really trying tell everybody find,0
spam,email alertfrom jeri stewartsize kbsubject lowcost prescripiton drvgsto listen email call,1
ham,sorry pain meet another night spent late afternoon casualty means havent done stuffmoro includes time sheets sorry,0
ham,even friend priest call,0
ham,designation software developer may get chennai,0
ham,gim ltgt minutes ago,0
ham,okay chasing dream whats good next,0
ham,send number give reply tomorrow morning said like,0
ham,saw ron burgundy captaining party boat yeah,0
spam,new tones week include mcflyall sara jorgeshock smithswitch order follow instructions next message,1
ham,hey fancy meetin cha hav lil beverage txt ring meet quite tired got vpist love pete,0
spam,call use mins calls cast pmin mob vary service provided aom gbpmonth aom boxm stop ages,1
spam,urgent mobile xxxxxxxxx bonus caller prize attempt reach call asap boxnqp ppm,1
ham,good friends care close friends understand true friends stay forever beyond words beyond time gud,0
ham,switch fone dammit,0
spam,important customer service announcement premier call freephone,1
ham,getting even,0
ham,uncle boye need movies guide plus know torrents particularly legal system slowing day plus started cos dont meet online honey moon,0
ham,happy saying,0
ham,fair enough anything going,0
ham,nothing much chillin home super bowl plan,0
ham,friendship poem dear dear near hear dont get fear live cheer tear always dear gud,0
ham,omg want scream weighed lost weight woohoo,0
ham,spoke maneesha wed like know satisfied experience reply toll free yes,0
ham,prabhaim sorydarealyfrm heart sory,0
ham,per request melle melle oru minnaminunginte nurungu vettam set callertune callers press copy friends callertune,0
ham,come alivebetter correct good looking figure,0
ham,hostbased idps linux systems,0
ham,also track lighters find,0
ham,know god created gap fingers one made comes amp fills gaps holding hand love,0
ham,gentle princess make sweet gentle love,0
ham,vikky witin ltgt mins reply,0
ham,back amp packing car ill let know theres room,0
ham,fan,0
spam,games thedailydraw dear helen dozens free games great prizeswith,1
ham,reverse cheating mathematics,0
spam,mobile months entitled update latest colour mobiles camera free call mobile update free,1
ham,sicomo nolistenedthe plaid albumquite gdthe new air hilariousalso boughtbraindancea compofstuff aphexs abelu havhear itc xxxx,0
ham,also remember beads dont come ever,0
ham,damn make tonight want wait til tomorrow,0
